Guide1,Guide2,Library read counts,Rep1,Rep2,Gene1,Gene2
NHT-KO-29,NHT-KO-36,56,245,622,NHT,NHT
NHT-KO-29,NHT-KO-154,54,254,146,NHT,NHT
NHT-KO-29,NHT-KO-31,56,50,141,NHT,NHT
NHT-KO-29,NHT-KO-150,107,162,411,NHT,NHT
NHT-KO-29,NHT-KO-33,112,434,511,NHT,NHT
NHT-KO-29,NHT-KO-139,81,505,400,NHT,NHT
NHT-KO-29,NHT-KO-42,65,288,270,NHT,NHT
NHT-KO-29,NHT-KO-142,92,609,318,NHT,NHT
NHT-KO-29,NHT-KO-140,123,566,519,NHT,NHT
NHT-KO-29,NHT-KO-136,117,508,678,NHT,NHT
NHT-KO-29,NHT-KO-28,37,242,269,NHT,NHT
NHT-KO-29,NHT-KO-29,63,310,288,NHT,NHT
NHT-KO-29,NHT-KO-21,109,1099,506,NHT,NHT
NHT-KO-29,NHT-KO-126,74,211,200,NHT,NHT
NHT-KO-29,NHT-KO-133,118,398,224,NHT,NHT
NHT-KO-29,NHT-KO-30,162,523,612,NHT,NHT
NHT-KO-29,NHT-KO-13,112,148,375,NHT,NHT
NHT-KO-29,NHT-KO-7,51,848,288,NHT,NHT
NHT-KO-29,NHT-KO-129,89,974,591,NHT,NHT
NHT-KO-29,NHT-KO-37,64,481,224,NHT,NHT
NHT-KO-29,NHT-KO-131,83,308,215,NHT,NHT
NHT-KO-29,NHT-KO-32,85,792,408,NHT,NHT
NHT-KO-29,NHT-KO-27,93,727,349,NHT,NHT
NHT-KO-29,NHT-KO-147,54,406,348,NHT,NHT
NHT-KO-29,NHT-KO-144,129,1364,508,NHT,NHT
NHT-KO-29,NHT-KO-10,93,126,45,NHT,NHT
NHT-KO-29,NHT-KO-155,128,179,580,NHT,NHT
NHT-KO-29,NHT-KO-145,32,225,361,NHT,NHT
NHT-KO-29,NHT-KO-6,91,359,296,NHT,NHT
NHT-KO-29,NHT-KO-2,85,328,375,NHT,NHT
NHT-KO-29,NHT-KO-127,56,243,299,NHT,NHT
NHT-KO-29,NHT-KO-141,52,178,134,NHT,NHT
NHT-KO-29,NHT-KO-11,38,205,135,NHT,NHT
NHT-KO-29,NHT-KO-22,78,581,893,NHT,NHT
NHT-KO-29,NHT-KO-122,23,89,216,NHT,NHT
NHT-KO-29,NHT-KO-125,57,435,546,NHT,NHT
NHT-KO-29,NHT-KO-17,71,150,113,NHT,NHT
NHT-KO-29,NHT-KO-123,65,165,229,NHT,NHT
NHT-KO-29,NHT-KO-146,28,112,103,NHT,NHT
NHT-KO-29,NHT-KO-130,94,694,331,NHT,NHT
NHT-KO-29,NHT-KO-138,58,886,60,NHT,NHT
NHT-KO-29,NHT-KO-143,70,66,528,NHT,NHT
NHT-KO-29,NHT-KO-134,128,817,790,NHT,NHT
NHT-KO-29,NHT-KO-14,190,246,1143,NHT,NHT
NHT-KO-29,NHT-KO-121,87,389,616,NHT,NHT
NHT-KO-29,NHT-KO-40,142,701,505,NHT,NHT
NHT-KO-29,NHT-KO-34,50,79,211,NHT,NHT
NHT-KO-29,NHT-KO-18,91,252,405,NHT,NHT
NHT-KO-29,NHT-KO-151,49,51,394,NHT,NHT
NHT-KO-29,NHT-KO-132,127,996,799,NHT,NHT
NHT-KO-29,NHT-KO-43,66,665,242,NHT,NHT
NHT-KO-29,NHT-KO-35,53,576,366,NHT,NHT
NHT-KO-29,NHT-KO-15,67,520,490,NHT,NHT
NHT-KO-29,TAOK1-KO-1,91,214,334,NHT,TAOK1
NHT-KO-29,TAOK1-KO-2,106,282,256,NHT,TAOK1
NHT-KO-29,TAOK1-KO-3,36,164,255,NHT,TAOK1
NHT-KO-29,TAOK1-KO-4,66,193,208,NHT,TAOK1
NHT-KO-29,TP53-KO-1,65,2299,1618,NHT,TP53
NHT-KO-29,TP53-KO-2,124,3906,3119,NHT,TP53
NHT-KO-29,TP53-KO-3,77,443,210,NHT,TP53
NHT-KO-29,TP53-KO-4,86,3035,1674,NHT,TP53
NHT-KO-29,XPO1-KO-1,80,24,30,NHT,XPO1
NHT-KO-29,XPO1-KO-2,104,0,3,NHT,XPO1
NHT-KO-29,XPO1-KO-3,77,131,29,NHT,XPO1
NHT-KO-29,XPO1-KO-4,56,3,22,NHT,XPO1
NHT-KO-29,XRN2-KO-1,91,31,3,NHT,XRN2
NHT-KO-29,XRN2-KO-2,59,26,8,NHT,XRN2
NHT-KO-29,XRN2-KO-3,87,0,39,NHT,XRN2
NHT-KO-29,XRN2-KO-4,84,70,162,NHT,XRN2
NHT-KO-21,AHR-KO-1,58,378,378,NHT,AHR
NHT-KO-21,AHR-KO-2,56,262,175,NHT,AHR
NHT-KO-21,AHR-KO-3,110,384,431,NHT,AHR
NHT-KO-21,AHR-KO-4,33,172,230,NHT,AHR
NHT-KO-21,ARNT-KO-1,69,10,255,NHT,ARNT
NHT-KO-21,ARNT-KO-2,50,131,344,NHT,ARNT
NHT-KO-21,ARNT-KO-3,50,737,303,NHT,ARNT
NHT-KO-21,ARNT-KO-4,52,361,554,NHT,ARNT
NHT-KO-21,BBX-KO-1,27,66,279,NHT,BBX
NHT-KO-21,BBX-KO-2,55,343,473,NHT,BBX
NHT-KO-21,BBX-KO-3,52,294,534,NHT,BBX
NHT-KO-21,BBX-KO-4,40,190,516,NHT,BBX
NHT-KO-21,C3orf17-KO-1,63,1,6,NHT,C3orf17
NHT-KO-21,C3orf17-KO-2,44,263,317,NHT,C3orf17
NHT-KO-21,C3orf17-KO-3,70,187,18,NHT,C3orf17
NHT-KO-21,C3orf17-KO-4,53,0,2,NHT,C3orf17
NHT-KO-21,CAND1-KO-1,72,97,303,NHT,CAND1
NHT-KO-21,CAND1-KO-2,43,166,153,NHT,CAND1
NHT-KO-21,CAND1-KO-3,60,281,84,NHT,CAND1
NHT-KO-21,CAND1-KO-4,127,257,313,NHT,CAND1
NHT-KO-21,CCT4-KO-1,76,1,100,NHT,CCT4
NHT-KO-21,CCT4-KO-2,33,16,0,NHT,CCT4
NHT-KO-21,CCT4-KO-3,61,0,13,NHT,CCT4
NHT-KO-21,CCT4-KO-4,82,4,22,NHT,CCT4
NHT-KO-21,DIMT1-KO-1,56,6,131,NHT,DIMT1
NHT-KO-21,DIMT1-KO-2,76,229,310,NHT,DIMT1
NHT-KO-21,DIMT1-KO-3,96,16,18,NHT,DIMT1
NHT-KO-21,DIMT1-KO-4,176,9,4,NHT,DIMT1
NHT-KO-21,EFTUD2-KO-1,75,36,8,NHT,EFTUD2
NHT-KO-21,EFTUD2-KO-2,70,225,196,NHT,EFTUD2
NHT-KO-21,EFTUD2-KO-3,77,156,0,NHT,EFTUD2
NHT-KO-21,EFTUD2-KO-4,59,12,22,NHT,EFTUD2
NHT-KO-21,EIF3B-KO-1,78,94,139,NHT,EIF3B
NHT-KO-21,EIF3B-KO-2,119,1,8,NHT,EIF3B
NHT-KO-21,EIF3B-KO-3,65,4,45,NHT,EIF3B
NHT-KO-21,EIF3B-KO-4,72,41,121,NHT,EIF3B
NHT-KO-21,FRYL-KO-1,61,282,212,NHT,FRYL
NHT-KO-21,FRYL-KO-2,53,520,346,NHT,FRYL
NHT-KO-21,FRYL-KO-3,53,854,390,NHT,FRYL
NHT-KO-21,FRYL-KO-4,36,68,146,NHT,FRYL
NHT-KO-21,IARS-KO-1,49,1,4,NHT,IARS
NHT-KO-21,IARS-KO-2,53,29,56,NHT,IARS
NHT-KO-21,IARS-KO-3,36,1,56,NHT,IARS
NHT-KO-21,IARS-KO-4,53,213,36,NHT,IARS
NHT-KO-21,KEAP1-KO-1,52,297,391,NHT,KEAP1
NHT-KO-21,KEAP1-KO-2,48,258,61,NHT,KEAP1
NHT-KO-21,KEAP1-KO-3,126,1111,1216,NHT,KEAP1
NHT-KO-21,KEAP1-KO-4,67,324,392,NHT,KEAP1
NHT-KO-21,KIRREL-KO-1,74,508,366,NHT,KIRREL
NHT-KO-21,KIRREL-KO-2,39,131,338,NHT,KIRREL
NHT-KO-21,KIRREL-KO-3,147,844,794,NHT,KIRREL
NHT-KO-21,KIRREL-KO-4,94,366,413,NHT,KIRREL
NHT-KO-21,NARS-KO-1,64,58,25,NHT,NARS
NHT-KO-21,NARS-KO-2,36,35,62,NHT,NARS
NHT-KO-21,NARS-KO-3,107,64,12,NHT,NARS
NHT-KO-21,NARS-KO-4,36,0,7,NHT,NARS
NHT-KO-21,NCL-KO-1,53,37,20,NHT,NCL
NHT-KO-21,NCL-KO-2,73,108,184,NHT,NCL
NHT-KO-21,NCL-KO-3,62,8,3,NHT,NCL
NHT-KO-21,NCL-KO-4,40,204,113,NHT,NCL
NHT-KO-21,NF2-KO-1,48,1242,1503,NHT,NF2
NHT-KO-21,NF2-KO-2,56,798,916,NHT,NF2
NHT-KO-21,NF2-KO-3,75,406,559,NHT,NF2
NHT-KO-21,NF2-KO-4,60,405,174,NHT,NF2
NHT-KO-21,NHT-KO-20,17,717,284,NHT,NHT
NHT-KO-21,NHT-KO-25,77,805,948,NHT,NHT
NHT-KO-21,NHT-KO-8,17,108,85,NHT,NHT
NHT-KO-21,NHT-KO-9,116,247,294,NHT,NHT
NHT-KO-21,NHT-KO-26,79,374,341,NHT,NHT
NHT-KO-21,NHT-KO-41,120,623,304,NHT,NHT
NHT-KO-21,NHT-KO-44,122,910,875,NHT,NHT
NHT-KO-21,NHT-KO-149,92,218,243,NHT,NHT
NHT-KO-21,NHT-KO-5,44,238,305,NHT,NHT
NHT-KO-21,NHT-KO-148,100,943,564,NHT,NHT
NHT-KO-21,NHT-KO-16,68,288,655,NHT,NHT
NHT-KO-21,NHT-KO-156,40,355,131,NHT,NHT
NHT-KO-21,NHT-KO-4,44,723,485,NHT,NHT
NHT-KO-21,NHT-KO-128,63,456,596,NHT,NHT
NHT-KO-21,NHT-KO-19,79,418,437,NHT,NHT
NHT-KO-21,NHT-KO-152,89,701,797,NHT,NHT
NHT-KO-21,NHT-KO-137,66,323,137,NHT,NHT
NHT-KO-21,NHT-KO-38,94,672,751,NHT,NHT
NHT-KO-21,NHT-KO-1,47,551,300,NHT,NHT
NHT-KO-21,NHT-KO-12,47,239,79,NHT,NHT
NHT-KO-21,NHT-KO-124,81,1384,838,NHT,NHT
NHT-KO-21,NHT-KO-135,79,749,576,NHT,NHT
NHT-KO-21,NHT-KO-39,50,306,263,NHT,NHT
NHT-KO-21,NHT-KO-23,62,1510,1595,NHT,NHT
NHT-KO-21,NHT-KO-153,71,532,587,NHT,NHT
NHT-KO-21,NHT-KO-24,45,472,315,NHT,NHT
NHT-KO-21,NHT-KO-3,61,858,670,NHT,NHT
NHT-KO-21,NHT-KO-36,38,496,752,NHT,NHT
NHT-KO-21,NHT-KO-154,43,141,237,NHT,NHT
NHT-KO-21,NHT-KO-31,33,869,478,NHT,NHT
NHT-KO-21,NHT-KO-150,111,251,325,NHT,NHT
NHT-KO-21,NHT-KO-33,101,311,300,NHT,NHT
NHT-KO-21,NHT-KO-139,60,374,387,NHT,NHT
NHT-KO-21,NHT-KO-42,53,552,828,NHT,NHT
NHT-KO-21,NHT-KO-142,74,329,290,NHT,NHT
NHT-KO-21,NHT-KO-140,92,618,654,NHT,NHT
NHT-KO-21,NHT-KO-136,109,775,679,NHT,NHT
NHT-KO-21,NHT-KO-28,40,278,265,NHT,NHT
NHT-KO-21,NHT-KO-29,50,230,135,NHT,NHT
NHT-KO-21,NHT-KO-21,106,778,1094,NHT,NHT
NHT-KO-21,NHT-KO-126,67,384,199,NHT,NHT
NHT-KO-21,NHT-KO-133,92,336,339,NHT,NHT
NHT-KO-21,NHT-KO-30,126,296,404,NHT,NHT
NHT-KO-21,NHT-KO-13,112,507,844,NHT,NHT
NHT-KO-21,NHT-KO-7,34,188,160,NHT,NHT
NHT-KO-21,NHT-KO-129,66,286,334,NHT,NHT
NHT-KO-21,NHT-KO-37,68,356,528,NHT,NHT
NHT-KO-21,NHT-KO-131,68,235,216,NHT,NHT
NHT-KO-21,NHT-KO-32,68,268,373,NHT,NHT
NHT-KO-21,NHT-KO-27,75,461,252,NHT,NHT
NHT-KO-21,NHT-KO-147,37,172,92,NHT,NHT
NHT-KO-21,NHT-KO-144,87,290,345,NHT,NHT
NHT-KO-21,NHT-KO-10,92,141,283,NHT,NHT
NHT-KO-21,NHT-KO-155,82,735,528,NHT,NHT
NHT-KO-21,NHT-KO-145,27,125,334,NHT,NHT
NHT-KO-21,NHT-KO-6,89,314,660,NHT,NHT
NHT-KO-21,NHT-KO-2,55,431,355,NHT,NHT
NHT-KO-21,NHT-KO-127,40,684,675,NHT,NHT
NHT-KO-21,NHT-KO-141,40,512,429,NHT,NHT
NHT-KO-21,NHT-KO-11,27,348,213,NHT,NHT
NHT-KO-21,NHT-KO-22,69,563,444,NHT,NHT
NHT-KO-21,NHT-KO-122,20,318,142,NHT,NHT
NHT-KO-21,NHT-KO-125,46,129,205,NHT,NHT
NHT-KO-21,NHT-KO-17,46,843,373,NHT,NHT
NHT-KO-21,NHT-KO-123,50,207,174,NHT,NHT
NHT-KO-21,NHT-KO-146,20,334,196,NHT,NHT
NHT-KO-21,NHT-KO-130,70,1192,578,NHT,NHT
NHT-KO-21,NHT-KO-138,46,464,286,NHT,NHT
NHT-KO-21,NHT-KO-143,58,316,239,NHT,NHT
NHT-KO-21,NHT-KO-134,115,346,423,NHT,NHT
NHT-KO-21,NHT-KO-14,129,571,1003,NHT,NHT
NHT-KO-21,NHT-KO-121,67,694,407,NHT,NHT
NHT-KO-21,NHT-KO-40,93,807,495,NHT,NHT
NHT-KO-21,NHT-KO-34,34,445,36,NHT,NHT
NHT-KO-21,NHT-KO-18,83,491,178,NHT,NHT
NHT-KO-21,NHT-KO-151,36,290,191,NHT,NHT
NHT-KO-21,NHT-KO-132,90,324,477,NHT,NHT
NHT-KO-21,NHT-KO-43,45,123,261,NHT,NHT
NHT-KO-21,NHT-KO-35,59,701,131,NHT,NHT
NHT-KO-21,NHT-KO-15,42,564,503,NHT,NHT
NHT-KO-21,TAOK1-KO-1,67,389,381,NHT,TAOK1
NHT-KO-21,TAOK1-KO-2,79,185,259,NHT,TAOK1
NHT-KO-21,TAOK1-KO-3,34,215,347,NHT,TAOK1
NHT-KO-21,TAOK1-KO-4,46,312,244,NHT,TAOK1
NHT-KO-21,TP53-KO-1,55,2669,1937,NHT,TP53
NHT-KO-21,TP53-KO-2,99,3883,3583,NHT,TP53
NHT-KO-21,TP53-KO-3,46,1387,563,NHT,TP53
NHT-KO-21,TP53-KO-4,82,2125,2401,NHT,TP53
NHT-KO-21,XPO1-KO-1,57,42,87,NHT,XPO1
NHT-KO-21,XPO1-KO-2,79,3,1,NHT,XPO1
NHT-KO-21,XPO1-KO-3,78,0,5,NHT,XPO1
NHT-KO-21,XPO1-KO-4,55,85,0,NHT,XPO1
NHT-KO-21,XRN2-KO-1,71,1,2,NHT,XRN2
NHT-KO-21,XRN2-KO-2,50,31,49,NHT,XRN2
NHT-KO-21,XRN2-KO-3,91,0,42,NHT,XRN2
NHT-KO-21,XRN2-KO-4,68,1005,296,NHT,XRN2
NHT-KO-126,AHR-KO-1,157,434,717,NHT,AHR
NHT-KO-126,AHR-KO-2,113,968,998,NHT,AHR
NHT-KO-126,AHR-KO-3,205,1639,1423,NHT,AHR
NHT-KO-126,AHR-KO-4,94,287,421,NHT,AHR
NHT-KO-126,ARNT-KO-1,103,891,957,NHT,ARNT
NHT-KO-126,ARNT-KO-2,124,599,493,NHT,ARNT
NHT-KO-126,ARNT-KO-3,117,629,444,NHT,ARNT
NHT-KO-126,ARNT-KO-4,122,565,423,NHT,ARNT
NHT-KO-126,BBX-KO-1,73,330,402,NHT,BBX
NHT-KO-126,BBX-KO-2,103,538,488,NHT,BBX
NHT-KO-126,BBX-KO-3,100,1047,1090,NHT,BBX
NHT-KO-126,BBX-KO-4,117,370,313,NHT,BBX
NHT-KO-126,C3orf17-KO-1,129,35,52,NHT,C3orf17
NHT-KO-126,C3orf17-KO-2,108,728,767,NHT,C3orf17
NHT-KO-126,C3orf17-KO-3,105,85,76,NHT,C3orf17
NHT-KO-126,C3orf17-KO-4,88,25,155,NHT,C3orf17
NHT-KO-126,CAND1-KO-1,160,333,140,NHT,CAND1
NHT-KO-126,CAND1-KO-2,88,129,82,NHT,CAND1
NHT-KO-126,CAND1-KO-3,111,300,415,NHT,CAND1
NHT-KO-126,CAND1-KO-4,219,242,329,NHT,CAND1
NHT-KO-126,CCT4-KO-1,161,19,71,NHT,CCT4
NHT-KO-126,CCT4-KO-2,79,0,5,NHT,CCT4
NHT-KO-126,CCT4-KO-3,125,0,25,NHT,CCT4
NHT-KO-126,CCT4-KO-4,183,67,24,NHT,CCT4
NHT-KO-126,DIMT1-KO-1,137,455,174,NHT,DIMT1
NHT-KO-126,DIMT1-KO-2,145,553,739,NHT,DIMT1
NHT-KO-126,DIMT1-KO-3,133,53,15,NHT,DIMT1
NHT-KO-126,DIMT1-KO-4,305,286,51,NHT,DIMT1
NHT-KO-126,EFTUD2-KO-1,145,9,5,NHT,EFTUD2
NHT-KO-126,EFTUD2-KO-2,171,232,228,NHT,EFTUD2
NHT-KO-126,EFTUD2-KO-3,138,52,114,NHT,EFTUD2
NHT-KO-126,EFTUD2-KO-4,100,24,10,NHT,EFTUD2
NHT-KO-126,EIF3B-KO-1,179,342,116,NHT,EIF3B
NHT-KO-126,EIF3B-KO-2,237,362,148,NHT,EIF3B
NHT-KO-126,EIF3B-KO-3,149,25,13,NHT,EIF3B
NHT-KO-126,EIF3B-KO-4,150,18,215,NHT,EIF3B
NHT-KO-126,FRYL-KO-1,138,954,1207,NHT,FRYL
NHT-KO-126,FRYL-KO-2,127,390,390,NHT,FRYL
NHT-KO-126,FRYL-KO-3,141,475,691,NHT,FRYL
NHT-KO-126,FRYL-KO-4,132,65,342,NHT,FRYL
NHT-KO-126,IARS-KO-1,94,2,16,NHT,IARS
NHT-KO-126,IARS-KO-2,95,33,43,NHT,IARS
NHT-KO-126,IARS-KO-3,76,18,44,NHT,IARS
NHT-KO-126,IARS-KO-4,122,18,29,NHT,IARS
NHT-KO-126,KEAP1-KO-1,112,578,382,NHT,KEAP1
NHT-KO-126,KEAP1-KO-2,104,1079,677,NHT,KEAP1
NHT-KO-126,KEAP1-KO-3,221,1382,954,NHT,KEAP1
NHT-KO-126,KEAP1-KO-4,166,418,529,NHT,KEAP1
NHT-KO-126,KIRREL-KO-1,162,1563,1259,NHT,KIRREL
NHT-KO-126,KIRREL-KO-2,86,1109,974,NHT,KIRREL
NHT-KO-126,KIRREL-KO-3,311,2173,1775,NHT,KIRREL
NHT-KO-126,KIRREL-KO-4,179,1078,1220,NHT,KIRREL
NHT-KO-126,NARS-KO-1,144,29,81,NHT,NARS
NHT-KO-126,NARS-KO-2,75,0,3,NHT,NARS
NHT-KO-126,NARS-KO-3,229,59,52,NHT,NARS
NHT-KO-126,NARS-KO-4,72,0,0,NHT,NARS
NHT-KO-126,NCL-KO-1,91,19,55,NHT,NCL
NHT-KO-126,NCL-KO-2,122,101,106,NHT,NCL
NHT-KO-126,NCL-KO-3,105,64,12,NHT,NCL
NHT-KO-126,NCL-KO-4,87,231,110,NHT,NCL
NHT-KO-126,NF2-KO-1,85,1869,1139,NHT,NF2
NHT-KO-126,NF2-KO-2,117,1411,1830,NHT,NF2
NHT-KO-126,NF2-KO-3,159,1369,755,NHT,NF2
NHT-KO-126,NF2-KO-4,137,684,1175,NHT,NF2
NHT-KO-126,NHT-KO-20,29,231,292,NHT,NHT
NHT-KO-126,NHT-KO-25,179,1014,666,NHT,NHT
NHT-KO-126,NHT-KO-8,48,177,317,NHT,NHT
NHT-KO-126,NHT-KO-9,248,850,1190,NHT,NHT
NHT-KO-126,NHT-KO-26,120,472,514,NHT,NHT
NHT-KO-126,NHT-KO-41,226,1406,880,NHT,NHT
NHT-KO-126,NHT-KO-44,287,1614,1957,NHT,NHT
NHT-KO-126,NHT-KO-149,232,1475,1210,NHT,NHT
NHT-KO-126,NHT-KO-5,79,436,374,NHT,NHT
NHT-KO-126,NHT-KO-148,213,971,1027,NHT,NHT
NHT-KO-126,NHT-KO-16,155,1187,1185,NHT,NHT
NHT-KO-126,NHT-KO-156,91,509,649,NHT,NHT
NHT-KO-126,NHT-KO-4,83,723,567,NHT,NHT
NHT-KO-126,NHT-KO-128,141,1232,1024,NHT,NHT
NHT-KO-126,NHT-KO-19,179,552,587,NHT,NHT
NHT-KO-126,NHT-KO-152,176,883,704,NHT,NHT
NHT-KO-126,NHT-KO-137,127,1633,1059,NHT,NHT
NHT-KO-126,NHT-KO-38,176,1095,962,NHT,NHT
NHT-KO-126,NHT-KO-1,127,484,339,NHT,NHT
NHT-KO-126,NHT-KO-12,107,464,412,NHT,NHT
NHT-KO-126,NHT-KO-124,195,1061,833,NHT,NHT
NHT-KO-126,NHT-KO-135,168,629,460,NHT,NHT
NHT-KO-126,NHT-KO-39,117,582,857,NHT,NHT
NHT-KO-126,NHT-KO-23,108,1136,1102,NHT,NHT
NHT-KO-126,NHT-KO-153,141,668,596,NHT,NHT
NHT-KO-126,NHT-KO-24,115,522,858,NHT,NHT
NHT-KO-126,NHT-KO-3,136,841,474,NHT,NHT
NHT-KO-126,NHT-KO-36,123,583,1239,NHT,NHT
NHT-KO-126,NHT-KO-154,99,378,286,NHT,NHT
NHT-KO-126,NHT-KO-31,94,594,334,NHT,NHT
NHT-KO-126,NHT-KO-150,209,494,1186,NHT,NHT
NHT-KO-126,NHT-KO-33,207,370,781,NHT,NHT
NHT-KO-126,NHT-KO-139,146,543,497,NHT,NHT
NHT-KO-126,NHT-KO-42,119,821,845,NHT,NHT
NHT-KO-126,NHT-KO-142,156,1670,1116,NHT,NHT
NHT-KO-126,NHT-KO-140,198,912,719,NHT,NHT
NHT-KO-126,NHT-KO-136,204,1388,918,NHT,NHT
NHT-KO-126,NHT-KO-28,78,703,762,NHT,NHT
NHT-KO-126,NHT-KO-29,114,412,522,NHT,NHT
NHT-KO-126,NHT-KO-21,162,1374,899,NHT,NHT
NHT-KO-126,NHT-KO-126,155,1245,779,NHT,NHT
NHT-KO-126,NHT-KO-133,241,429,648,NHT,NHT
NHT-KO-126,NHT-KO-30,307,1083,1026,NHT,NHT
NHT-KO-126,NHT-KO-13,189,2117,928,NHT,NHT
NHT-KO-126,NHT-KO-7,84,883,717,NHT,NHT
NHT-KO-126,NHT-KO-129,146,479,663,NHT,NHT
NHT-KO-126,NHT-KO-37,129,873,491,NHT,NHT
NHT-KO-126,NHT-KO-131,137,952,1254,NHT,NHT
NHT-KO-126,NHT-KO-32,177,1189,1051,NHT,NHT
NHT-KO-126,NHT-KO-27,168,765,871,NHT,NHT
NHT-KO-126,NHT-KO-147,76,260,352,NHT,NHT
NHT-KO-126,NHT-KO-144,184,906,771,NHT,NHT
NHT-KO-126,NHT-KO-10,129,515,228,NHT,NHT
NHT-KO-126,NHT-KO-155,192,512,606,NHT,NHT
NHT-KO-126,NHT-KO-145,64,342,164,NHT,NHT
NHT-KO-126,NHT-KO-6,160,1148,867,NHT,NHT
NHT-KO-126,NHT-KO-2,140,337,644,NHT,NHT
NHT-KO-126,NHT-KO-127,91,245,243,NHT,NHT
NHT-KO-126,NHT-KO-141,84,414,451,NHT,NHT
NHT-KO-126,NHT-KO-11,79,385,706,NHT,NHT
NHT-KO-126,NHT-KO-22,145,1055,914,NHT,NHT
NHT-KO-126,NHT-KO-122,56,190,266,NHT,NHT
NHT-KO-126,NHT-KO-125,93,309,281,NHT,NHT
NHT-KO-126,NHT-KO-17,103,765,692,NHT,NHT
NHT-KO-126,NHT-KO-123,134,744,633,NHT,NHT
NHT-KO-126,NHT-KO-146,41,387,338,NHT,NHT
NHT-KO-126,NHT-KO-130,176,780,619,NHT,NHT
NHT-KO-126,NHT-KO-138,117,1359,802,NHT,NHT
NHT-KO-126,NHT-KO-143,148,457,836,NHT,NHT
NHT-KO-126,NHT-KO-134,214,1095,609,NHT,NHT
NHT-KO-126,NHT-KO-14,275,1766,1264,NHT,NHT
NHT-KO-126,NHT-KO-121,148,2257,1150,NHT,NHT
NHT-KO-126,NHT-KO-40,232,996,1072,NHT,NHT
NHT-KO-126,NHT-KO-34,85,708,361,NHT,NHT
NHT-KO-126,NHT-KO-18,166,456,943,NHT,NHT
NHT-KO-126,NHT-KO-151,85,831,936,NHT,NHT
NHT-KO-126,NHT-KO-132,185,1705,1273,NHT,NHT
NHT-KO-126,NHT-KO-43,130,339,755,NHT,NHT
NHT-KO-126,NHT-KO-35,111,801,409,NHT,NHT
NHT-KO-126,NHT-KO-15,106,1213,866,NHT,NHT
NHT-KO-126,TAOK1-KO-1,154,1430,1301,NHT,TAOK1
NHT-KO-126,TAOK1-KO-2,204,432,589,NHT,TAOK1
NHT-KO-126,TAOK1-KO-3,59,974,433,NHT,TAOK1
NHT-KO-126,TAOK1-KO-4,102,1172,555,NHT,TAOK1
NHT-KO-126,TP53-KO-1,108,4165,4186,NHT,TP53
NHT-KO-126,TP53-KO-2,222,6736,5674,NHT,TP53
NHT-KO-126,TP53-KO-3,109,2211,1650,NHT,TP53
NHT-KO-126,TP53-KO-4,140,4876,4951,NHT,TP53
NHT-KO-126,XPO1-KO-1,116,356,63,NHT,XPO1
NHT-KO-126,XPO1-KO-2,177,0,1,NHT,XPO1
NHT-KO-126,XPO1-KO-3,154,2,73,NHT,XPO1
NHT-KO-126,XPO1-KO-4,116,13,7,NHT,XPO1
NHT-KO-126,XRN2-KO-1,124,11,71,NHT,XRN2
NHT-KO-126,XRN2-KO-2,105,253,139,NHT,XRN2
NHT-KO-126,XRN2-KO-3,149,30,23,NHT,XRN2
NHT-KO-126,XRN2-KO-4,132,197,371,NHT,XRN2
NHT-KO-133,AHR-KO-1,99,858,414,NHT,AHR
NHT-KO-133,AHR-KO-2,81,99,125,NHT,AHR
NHT-KO-133,AHR-KO-3,172,1207,590,NHT,AHR
NHT-KO-133,AHR-KO-4,51,205,264,NHT,AHR
NHT-KO-133,ARNT-KO-1,86,218,354,NHT,ARNT
NHT-KO-133,ARNT-KO-2,92,195,454,NHT,ARNT
NHT-KO-133,ARNT-KO-3,93,83,130,NHT,ARNT
NHT-KO-133,ARNT-KO-4,67,262,289,NHT,ARNT
NHT-KO-133,BBX-KO-1,49,307,253,NHT,BBX
NHT-KO-133,BBX-KO-2,73,890,537,NHT,BBX
NHT-KO-133,BBX-KO-3,86,148,83,NHT,BBX
NHT-KO-133,BBX-KO-4,72,350,266,NHT,BBX
NHT-KO-133,C3orf17-KO-1,93,39,52,NHT,C3orf17
NHT-KO-133,C3orf17-KO-2,84,290,195,NHT,C3orf17
NHT-KO-133,C3orf17-KO-3,105,4,2,NHT,C3orf17
NHT-KO-133,C3orf17-KO-4,83,155,63,NHT,C3orf17
NHT-KO-133,CAND1-KO-1,105,302,52,NHT,CAND1
NHT-KO-133,CAND1-KO-2,79,152,69,NHT,CAND1
NHT-KO-133,CAND1-KO-3,83,212,56,NHT,CAND1
NHT-KO-133,CAND1-KO-4,172,223,290,NHT,CAND1
NHT-KO-133,CCT4-KO-1,115,63,26,NHT,CCT4
NHT-KO-133,CCT4-KO-2,55,12,20,NHT,CCT4
NHT-KO-133,CCT4-KO-3,99,2,27,NHT,CCT4
NHT-KO-133,CCT4-KO-4,123,17,17,NHT,CCT4
NHT-KO-133,DIMT1-KO-1,103,145,24,NHT,DIMT1
NHT-KO-133,DIMT1-KO-2,115,711,431,NHT,DIMT1
NHT-KO-133,DIMT1-KO-3,115,45,22,NHT,DIMT1
NHT-KO-133,DIMT1-KO-4,247,59,16,NHT,DIMT1
NHT-KO-133,EFTUD2-KO-1,119,0,31,NHT,EFTUD2
NHT-KO-133,EFTUD2-KO-2,112,173,304,NHT,EFTUD2
